,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class_number_of_rings,target
3266,0.67,0.51,0.2,1.5945,0.6705,0.3845,0.4505,10.0,0
3267,0.575,0.445,0.17,0.8015,0.3475,0.1465,0.25,9.0,2
3268,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,9.0,1
3269,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,8.0,0
3270,0.465,0.38,0.13,0.45399999999999996,0.1895,0.08,0.155,11.0,2
3271,0.555,0.45,0.175,0.738,0.304,0.1755,0.22,9.0,2
3272,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,9.0,1
3273,0.455,0.36,0.11,0.4385,0.20600000000000002,0.098,0.125,10.0,1
3274,0.21,0.15,0.055,0.0465,0.017,0.012,0.015,5.0,2
3275,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,10.0,0
3276,0.555,0.41,0.125,0.599,0.2345,0.1465,0.19399999999999998,8.0,0
3277,0.63,0.48,0.185,1.21,0.53,0.2555,0.322,11.0,0
3278,0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10.0,2
3279,0.505,0.39,0.12,0.653,0.3315,0.1385,0.16699999999999998,9.0,0
3280,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,11.0,0
3281,0.57,0.465,0.125,0.8490000000000001,0.3785,0.1765,0.24,15.0,0
3282,0.495,0.375,0.115,0.507,0.24100000000000002,0.10300000000000001,0.15,8.0,2
3283,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,9.0,2
3284,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,12.0,1
3285,0.35,0.26,0.09,0.1765,0.07200000000000001,0.0355,0.0575,7.0,2
3286,0.615,0.475,0.175,1.103,0.4635,0.3095,0.2725,10.0,0
3287,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,7.0,0
3288,0.565,0.43,0.15,0.831,0.4245,0.1735,0.21899999999999997,10.0,0
3289,0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,6.0,0
3290,0.44,0.365,0.125,0.516,0.2155,0.114,0.155,10.0,0
3291,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,8.0,2
3292,0.77,0.605,0.175,2.0505,0.8005,0.526,0.355,11.0,0
3293,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,10.0,0
3294,0.545,0.39,0.135,0.7835,0.4225,0.1815,0.156,7.0,0
3295,0.645,0.485,0.215,1.514,0.546,0.2615,0.635,16.0,0
3296,0.65,0.51,0.185,1.375,0.531,0.384,0.3985,10.0,1
3297,0.625,0.49,0.19,1.7015,0.7465,0.4105,0.3855,11.0,1
3298,0.615,0.475,0.205,1.337,0.5995,0.2815,0.37,11.0,0
3299,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,20.0,1
3300,0.625,0.49,0.145,0.92,0.43700000000000006,0.1735,0.28,10.0,1
3301,0.47,0.385,0.13,0.5870000000000001,0.264,0.11699999999999999,0.174,8.0,2
3302,0.55,0.425,0.13,0.664,0.2695,0.163,0.21,8.0,2
3303,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,6.0,2
3304,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,11.0,1
3305,0.505,0.39,0.115,0.5585,0.2575,0.11900000000000001,0.1535,8.0,0
3306,0.635,0.5,0.18,1.1540000000000001,0.4405,0.2315,0.387,9.0,0
3307,0.73,0.585,0.225,2.2305,1.2395,0.42200000000000004,0.563,14.0,0
3308,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,12.0,0
3309,0.315,0.235,0.08,0.18,0.08,0.045,0.047,5.0,2
3310,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13.0,1
3311,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,5.0,2
3312,0.48,0.365,0.13,0.5305,0.2405,0.127,0.139,8.0,0
3313,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,9.0,2
3314,0.545,0.415,0.14,0.82,0.4615,0.127,0.218,9.0,0
3315,0.46,0.365,0.115,0.511,0.2365,0.11800000000000001,0.12300000000000001,7.0,2
3316,0.645,0.505,0.165,1.4325,0.684,0.308,0.336,8.0,1
3317,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,18.0,0
3318,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,8.0,2
3319,0.635,0.495,0.175,1.2109999999999999,0.7070000000000001,0.2725,0.32299999999999995,9.0,1
3320,0.57,0.45,0.155,1.1935,0.513,0.21,0.34299999999999997,10.0,0
3321,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,7.0,2
3322,0.62,0.48,0.18,1.2215,0.5820000000000001,0.2695,0.313,12.0,1
3323,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805,6.0,2
3324,0.365,0.265,0.085,0.213,0.0945,0.049,0.06,7.0,2
3325,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15.0,1
3326,0.52,0.4,0.12,0.823,0.298,0.1805,0.265,15.0,0
3327,0.515,0.4,0.14,0.7165,0.3495,0.1595,0.1785,8.0,2
3328,0.315,0.23,0.07,0.1145,0.046,0.0235,0.0385,5.0,2
3329,0.405,0.305,0.1,0.271,0.0965,0.061,0.091,7.0,2
3330,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,10.0,1
3331,0.68,0.54,0.21,1.7885,0.8345,0.408,0.43700000000000006,13.0,0
3332,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255,11.0,1
3333,0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,10.0,0
3334,0.51,0.405,0.13,0.7175,0.3725,0.158,0.17,9.0,0
3335,0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,17.0,1
3336,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213,9.0,0
3337,0.355,0.27,0.075,0.1775,0.079,0.0315,0.054000000000000006,6.0,2
3338,0.635,0.5,0.175,1.4769999999999999,0.684,0.3005,0.39,12.0,1
3339,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945,8.0,2
3340,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,6.0,0
3341,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265,8.0,0
3342,0.185,0.375,0.12,0.4645,0.196,0.1045,0.15,6.0,2
3343,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,9.0,0
3344,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,11.0,1
3345,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,10.0,1
3346,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,4.0,2
3347,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,9.0,0
3348,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10.0,0
3349,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,4.0,2
3350,0.31,0.215,0.075,0.1275,0.0565,0.0275,0.036000000000000004,7.0,2
3351,0.63,0.49,0.225,1.3359999999999999,0.6805,0.259,0.3245,10.0,1
3352,0.545,0.385,0.15,1.1185,0.5425,0.2445,0.2845,9.0,1
3353,0.57,0.44,0.12,0.8029999999999999,0.382,0.1525,0.23399999999999999,9.0,1
3354,0.55,0.425,0.145,0.89,0.4325,0.171,0.23600000000000002,10.0,2
3355,0.6,0.45,0.15,0.9625,0.4375,0.2225,0.2775,9.0,1
3356,0.475,0.35,0.12,0.4905,0.2035,0.13,0.135,7.0,2
3357,0.655,0.455,0.17,1.2895,0.5870000000000001,0.3165,0.3415,11.0,1
3358,0.33,0.265,0.09,0.18,0.068,0.036000000000000004,0.06,6.0,2
3359,0.48,0.38,0.145,0.59,0.23199999999999998,0.141,0.23,12.0,1
3360,0.51,0.405,0.125,0.6925,0.327,0.155,0.1805,7.0,0
3361,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054000000000000006,8.0,2
3362,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13.0,1
3363,0.535,0.42,0.13,0.8055,0.301,0.18100000000000002,0.28,14.0,0
3364,0.58,0.455,0.195,1.859,0.945,0.426,0.441,9.0,0
3365,0.57,0.44,0.13,0.7665,0.34700000000000003,0.1785,0.20199999999999999,10.0,2
3366,0.425,0.34,0.1,0.371,0.15,0.0865,0.115,8.0,2
3367,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,10.0,1
3368,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315,9.0,0
3369,0.71,0.53,0.195,1.8745,0.6755,0.4065,0.6855,12.0,1
3370,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4.0,2
3371,0.275,0.205,0.08,0.096,0.036000000000000004,0.0185,0.03,6.0,2
3372,0.415,0.335,0.1,0.358,0.16899999999999998,0.067,0.105,7.0,2
3373,0.43,0.34,0.1,0.3405,0.1395,0.0665,0.12,8.0,2
3374,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25,16.0,1
3375,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,13.0,1
3376,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18.0,1
3377,0.37,0.295,0.1,0.2685,0.1165,0.055999999999999994,0.0835,7.0,1
3378,0.5,0.39,0.145,0.6509999999999999,0.273,0.132,0.22,11.0,0
3379,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,7.0,2
3380,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,10.0,2
3381,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9.0,1
3382,0.52,0.41,0.16,0.7120000000000001,0.2845,0.153,0.225,10.0,1
3383,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,9.0,1
3384,0.54,0.43,0.17,0.836,0.3725,0.1815,0.24,9.0,2
3385,0.635,0.505,0.185,1.3035,0.501,0.295,0.41,17.0,1
3386,0.7,0.535,0.175,1.7730000000000001,0.6805,0.48,0.512,15.0,1
3387,0.665,0.535,0.155,1.383,0.596,0.2565,0.485,14.0,0
3388,0.27,0.195,0.07,0.102,0.045,0.0135,0.034,8.0,2
3389,0.535,0.42,0.145,0.6885,0.273,0.1515,0.237,9.0,2
3390,0.355,0.265,0.09,0.168,0.05,0.040999999999999995,0.063,8.0,0
3391,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8.0,2
3392,0.375,0.28,0.08,0.2345,0.1125,0.0455,0.067,6.0,2
3393,0.575,0.45,0.135,0.807,0.3615,0.17600000000000002,0.254,10.0,2
3394,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,10.0,1
3395,0.415,0.31,0.09,0.3245,0.1305,0.0735,0.115,8.0,0
3396,0.57,0.43,0.145,0.833,0.354,0.14400000000000002,0.2815,10.0,2
3397,0.37,0.275,0.085,0.2045,0.096,0.055999999999999994,0.08,6.0,2
3398,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6.0,2
3399,0.43,0.32,0.1,0.3465,0.1635,0.08,0.09,7.0,2
3400,0.615,0.5,0.17,1.054,0.4845,0.228,0.295,10.0,0
3401,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034,5.0,2
3402,0.61,0.49,0.16,1.1545,0.5865,0.2385,0.2915,11.0,2
3403,0.45,0.335,0.11,0.4195,0.18100000000000002,0.085,0.1345,7.0,2
3404,0.41,0.31,0.09,0.33899999999999997,0.155,0.0695,0.09,7.0,2
3405,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465,10.0,0
3406,0.3,0.22,0.065,0.1195,0.052000000000000005,0.0155,0.035,5.0,2
3407,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,9.0,1
3408,0.45,0.36,0.16,0.5670000000000001,0.174,0.1245,0.225,12.0,0
3409,0.37,0.275,0.1,0.2815,0.1505,0.0505,0.068,5.0,2
3410,0.295,0.22,0.065,0.1295,0.052000000000000005,0.027999999999999997,0.035,6.0,2
3411,0.52,0.405,0.14,0.6915,0.276,0.13699999999999998,0.215,11.0,1
3412,0.58,0.455,0.12,0.94,0.39899999999999997,0.257,0.265,11.0,1
3413,0.595,0.455,0.145,0.9420000000000001,0.43,0.182,0.27699999999999997,11.0,0
3414,0.62,0.45,0.135,0.924,0.358,0.2265,0.2965,10.0,2
3415,0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6.0,1
3416,0.55,0.43,0.145,0.7120000000000001,0.3025,0.152,0.225,10.0,2
3417,0.615,0.465,0.15,0.9229999999999999,0.4615,0.1825,0.2415,9.0,1
3418,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10.0,1
3419,0.425,0.32,0.085,0.262,0.1235,0.067,0.0725,8.0,2
3420,0.64,0.49,0.135,1.1,0.488,0.2505,0.2925,10.0,2
3421,0.295,0.22,0.07,0.1365,0.0575,0.0295,0.035,6.0,2
3422,0.6,0.47,0.165,1.0590000000000002,0.504,0.24100000000000002,0.275,9.0,0
3423,0.65,0.59,0.22,1.662,0.77,0.37799999999999995,0.435,11.0,1
3424,0.51,0.395,0.125,0.5805,0.244,0.1335,0.188,11.0,0
3425,0.31,0.225,0.075,0.155,0.065,0.037000000000000005,0.0365,6.0,2
3426,0.575,0.445,0.135,0.883,0.381,0.2035,0.26,11.0,1
3427,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11.0,0
3428,0.53,0.435,0.155,0.6990000000000001,0.28800000000000003,0.1595,0.205,10.0,0
3429,0.38,0.27,0.08,0.2105,0.0865,0.042,0.07,8.0,2
3430,0.45,0.35,0.145,0.5425,0.1765,0.12300000000000001,0.175,13.0,1
3431,0.455,0.365,0.11,0.385,0.166,0.046,0.1345,13.0,1
3432,0.59,0.465,0.165,1.115,0.5165,0.273,0.275,10.0,0
3433,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16.0,1
3434,0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,9.0,1
3435,0.67,0.525,0.2,1.7405,0.6205,0.297,0.657,11.0,0
3436,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,12.0,0
3437,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18.0,0
3438,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,14.0,1
3439,0.605,0.455,0.16,1.1215,0.5329999999999999,0.273,0.271,10.0,0
3440,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,8.0,0
3441,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5.0,2
3442,0.455,0.375,0.125,0.45799999999999996,0.1985,0.111,0.12,10.0,1
3443,0.46,0.375,0.12,0.4605,0.1775,0.11,0.15,7.0,1
3444,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,11.0,0
3445,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,12.0,1
3446,0.435,0.35,0.125,0.45899999999999996,0.19699999999999998,0.1145,0.145,9.0,1
3447,0.62,0.48,0.23,1.0935,0.40299999999999997,0.245,0.355,14.0,1
3448,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12.0,1
3449,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12.0,0
3450,0.655,0.515,0.18,1.412,0.6195,0.2485,0.49700000000000005,11.0,1
3451,0.43,0.35,0.11,0.406,0.1675,0.081,0.135,10.0,0
3452,0.485,0.37,0.13,0.45799999999999996,0.18100000000000002,0.113,0.136,10.0,2
3453,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985,7.0,2
3454,0.56,0.44,0.155,0.8109999999999999,0.3685,0.17800000000000002,0.235,11.0,2
3455,0.63,0.465,0.15,1.0270000000000001,0.537,0.188,0.17600000000000002,8.0,0
3456,0.425,0.325,0.105,0.3975,0.1815,0.081,0.1175,7.0,2
3457,0.585,0.45,0.15,0.997,0.4055,0.28300000000000003,0.251,11.0,0
3458,0.505,0.405,0.13,0.599,0.2245,0.1175,0.225,11.0,2
3459,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355,10.0,0
3460,0.35,0.255,0.09,0.1785,0.0855,0.0305,0.0525,8.0,2
3461,0.635,0.475,0.15,1.1845,0.5329999999999999,0.307,0.29100000000000004,10.0,1
3462,0.485,0.39,0.12,0.599,0.251,0.1345,0.16899999999999998,8.0,0
3463,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745,9.0,1
3464,0.18,0.135,0.08,0.033,0.0145,0.006999999999999999,0.01,5.0,2
3465,0.575,0.475,0.145,0.857,0.3665,0.17300000000000001,0.26899999999999996,9.0,0
3466,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14,9.0,1
3467,0.44,0.325,0.08,0.413,0.14400000000000002,0.1015,0.13,8.0,0
3468,0.635,0.5,0.17,1.4345,0.611,0.309,0.418,12.0,0
3469,0.485,0.375,0.145,0.5885,0.2385,0.1155,0.19,13.0,1
3470,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,11.0,0
3471,0.395,0.28,0.08,0.266,0.0995,0.066,0.09,12.0,0
3472,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,12.0,2
3473,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,11.0,0
3474,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,10.0,1
3475,0.535,0.45,0.17,0.7809999999999999,0.3055,0.1555,0.295,11.0,2
3476,0.645,0.48,0.17,1.1345,0.528,0.254,0.305,10.0,1
3477,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,7.0,2
3478,0.47,0.375,0.12,0.48700000000000004,0.196,0.099,0.135,8.0,2
3479,0.44,0.33,0.11,0.3705,0.1545,0.084,0.12,7.0,2
3480,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,14.0,0
3481,0.56,0.465,0.16,1.0315,0.43200000000000005,0.2025,0.337,9.0,1
3482,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365,14.0,1
3483,0.515,0.38,0.12,0.625,0.3265,0.1295,0.16,7.0,2
3484,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235,8.0,0
3485,0.575,0.425,0.135,0.7965,0.364,0.196,0.239,10.0,2
3486,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13.0,0
3487,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29,10.0,0
3488,0.72,0.56,0.18,1.5865,0.691,0.375,0.4425,11.0,0
3489,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,12.0,0
3490,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,5.0,2
3491,0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725,9.0,0
3492,0.49,0.385,0.14,0.5425,0.198,0.127,0.175,11.0,2
3493,0.43,0.34,0.125,0.384,0.1375,0.061,0.146,14.0,2
3494,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,9.0,2
3495,0.605,0.475,0.16,1.6159999999999999,0.5495,0.332,0.34,18.0,0
3496,0.205,0.15,0.065,0.04,0.02,0.011000000000000001,0.013000000000000001,4.0,2
3497,0.265,0.205,0.07,0.1055,0.039,0.040999999999999995,0.035,5.0,2
3498,0.435,0.335,0.105,0.3535,0.156,0.05,0.1135,7.0,2
3499,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,16.0,1
3500,0.395,0.325,0.105,0.306,0.111,0.0735,0.095,8.0,2
3501,0.3,0.23,0.075,0.15,0.0605,0.042,0.045,5.0,2
3502,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,9.0,0
3503,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,14.0,1
3504,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,12.0,1
3505,0.59,0.48,0.16,1.262,0.5685,0.2725,0.335,9.0,0
3506,0.555,0.435,0.145,0.9205,0.40399999999999997,0.2275,0.255,8.0,0
3507,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,10.0,0
3508,0.455,0.35,0.105,0.41600000000000004,0.1625,0.09699999999999999,0.145,11.0,0
3509,0.515,0.43,0.14,0.8340000000000001,0.36700000000000005,0.2,0.23,8.0,1
3510,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8.0,1
3511,0.505,0.375,0.115,0.5895,0.2635,0.12,0.16699999999999998,10.0,1
3512,0.425,0.335,0.1,0.4085,0.1755,0.092,0.135,9.0,0
3513,0.535,0.42,0.145,0.7909999999999999,0.33,0.18899999999999997,0.25,10.0,0
3514,0.67,0.535,0.185,1.597,0.6275,0.35,0.47,21.0,1
3515,0.25,0.19,0.06,0.0765,0.036000000000000004,0.0115,0.0245,6.0,2
3516,0.575,0.43,0.13,0.7425,0.2895,0.2005,0.22,8.0,2
3517,0.255,0.18,0.065,0.079,0.034,0.013999999999999999,0.025,5.0,0
3518,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,8.0,2
3519,0.625,0.52,0.18,1.354,0.4845,0.35100000000000003,0.375,11.0,1
3520,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,9.0,0
3521,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,19.0,0
3522,0.675,0.57,0.225,1.587,0.7390000000000001,0.2995,0.435,10.0,1
3523,0.575,0.445,0.16,0.9175,0.45,0.1935,0.24,9.0,2
3524,0.485,0.365,0.155,1.0290000000000001,0.4235,0.2285,0.313,8.0,0
3525,0.615,0.45,0.15,1.198,0.7070000000000001,0.2095,0.2505,7.0,0
3526,0.59,0.47,0.145,0.9740000000000001,0.45299999999999996,0.23600000000000002,0.289,8.0,2
3527,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,7.0,0
3528,0.49,0.385,0.115,0.6829999999999999,0.3265,0.1615,0.165,13.0,2
3529,0.565,0.455,0.15,0.9795,0.444,0.205,0.275,8.0,0
3530,0.7,0.545,0.215,1.9125,0.8825,0.4385,0.506,10.0,0
3531,0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005,10.0,0
3532,0.75,0.61,0.235,2.5085,1.232,0.519,0.612,14.0,1
3533,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465,16.0,0
3534,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,10.0,0
3535,0.605,0.47,0.165,1.1775,0.611,0.2275,0.292,9.0,1
3536,0.65,0.5,0.185,1.4415,0.741,0.2955,0.341,9.0,1
3537,0.5,0.385,0.11,0.596,0.3015,0.10400000000000001,0.151,8.0,2
3538,0.335,0.25,0.09,0.18100000000000002,0.0755,0.0415,0.06,7.0,0
3539,0.595,0.48,0.165,1.262,0.4835,0.28300000000000003,0.41,17.0,0
3540,0.54,0.415,0.175,0.8975,0.275,0.24100000000000002,0.275,14.0,1
3541,0.385,0.29,0.09,0.23199999999999998,0.0855,0.0495,0.08,7.0,2
3542,0.575,0.475,0.17,0.9670000000000001,0.3775,0.284,0.275,13.0,2
3543,0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094,7.0,2
3544,0.66,0.53,0.17,1.3905,0.5905,0.212,0.45299999999999996,15.0,0
3545,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,12.0,0
3546,0.5,0.385,0.12,0.56,0.2835,0.10300000000000001,0.135,8.0,2
3547,0.275,0.2,0.07,0.096,0.037000000000000005,0.0225,0.03,6.0,2
3548,0.655,0.54,0.215,1.5555,0.695,0.29600000000000004,0.444,11.0,1
3549,0.49,0.39,0.12,0.511,0.2205,0.10300000000000001,0.1745,9.0,2
3550,0.485,0.37,0.155,0.968,0.419,0.2455,0.2365,9.0,0
3551,0.515,0.435,0.17,0.631,0.2765,0.111,0.21600000000000003,12.0,1
3552,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6.0,0
3553,0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,16.0,1
3554,0.64,0.525,0.175,1.382,0.6459999999999999,0.3115,0.37,9.0,1
3555,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,9.0,0
3556,0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,10.0,0
3557,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7.0,2
3558,0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36,10.0,1
3559,0.685,0.51,0.165,1.545,0.6859999999999999,0.3775,0.4055,10.0,0
3560,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,16.0,0
3561,0.31,0.23,0.07,0.1245,0.0505,0.0265,0.038,6.0,2
3562,0.48,0.39,0.145,0.5825,0.2315,0.121,0.255,15.0,2
3563,0.515,0.385,0.125,0.6115,0.3175,0.1265,0.15,8.0,2
3564,0.625,0.5,0.14,1.0959999999999999,0.5445,0.2165,0.295,10.0,0
3565,0.59,0.465,0.14,1.046,0.4695,0.263,0.263,7.0,0
3566,0.345,0.255,0.08,0.16899999999999998,0.06,0.0425,0.054000000000000006,10.0,0
3567,0.44,0.375,0.13,0.48700000000000004,0.226,0.0965,0.155,9.0,0
3568,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18,12.0,2
3569,0.56,0.455,0.155,0.797,0.34,0.19,0.2425,11.0,0
3570,0.33,0.205,0.095,0.1595,0.077,0.032,0.0435,5.0,2
3571,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,11.0,0
3572,0.68,0.52,0.165,1.4775,0.7240000000000001,0.27899999999999997,0.406,11.0,0
3573,0.63,0.5,0.185,1.3619999999999999,0.5785,0.3125,0.384,10.0,0
3574,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6.0,2
3575,0.59,0.49,0.165,1.207,0.5589999999999999,0.235,0.309,10.0,0
3576,0.585,0.46,0.15,1.206,0.581,0.21600000000000003,0.32299999999999995,10.0,0
3577,0.655,0.54,0.215,1.844,0.7425,0.327,0.585,22.0,0
3578,0.185,0.135,0.04,0.027000000000000003,0.0105,0.0055,0.009000000000000001,5.0,2
3579,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25,11.0,1
3580,0.58,0.49,0.13,1.1335,0.586,0.2565,0.237,9.0,0
3581,0.315,0.25,0.09,0.203,0.0615,0.037000000000000005,0.0795,11.0,0
3582,0.17,0.13,0.095,0.03,0.013000000000000001,0.008,0.01,4.0,2
3583,0.655,0.55,0.18,1.274,0.586,0.281,0.365,10.0,0
3584,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10.0,1
3585,0.665,0.53,0.18,1.4909999999999999,0.6345,0.342,0.435,10.0,1
3586,0.585,0.455,0.14,0.97,0.462,0.185,0.295,9.0,0
3587,0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,10.0,1
3588,0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275,12.0,1
3589,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,9.0,2
3590,0.61,0.47,0.165,1.052,0.498,0.242,0.267,9.0,0
3591,0.575,0.44,0.185,1.025,0.5075,0.2245,0.2485,10.0,0
3592,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,8.0,2
3593,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7.0,2
3594,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,14.0,2
3595,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,6.0,2
3596,0.64,0.505,0.18,1.297,0.59,0.3125,0.363,11.0,0
3597,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,7.0,2
3598,0.645,0.515,0.24,1.5415,0.47100000000000003,0.369,0.535,13.0,0
3599,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11.0,1
3600,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,9.0,1
3601,0.62,0.5,0.2,1.2209999999999999,0.4605,0.263,0.43,12.0,0
3602,0.6,0.495,0.175,1.3005,0.6195,0.284,0.3285,11.0,0
3603,0.47,0.375,0.105,0.513,0.23199999999999998,0.142,0.13,11.0,1
3604,0.625,0.485,0.15,1.044,0.43799999999999994,0.2865,0.278,9.0,2
3605,0.645,0.52,0.19,1.3105,0.58,0.28800000000000003,0.37,12.0,1
3606,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,10.0,1
